date,tmin,tmax,tavg,year,month,season,day,diff
19070,0.4,17.6,9,1952,3,Spring,17,8.150714286
19071,7.5,14.9,14.95,1952,3,Spring,18,9.807142857
19072,10,16,13,1952,3,Spring,19,9.042857143
19073,0.6,7.9,4.25,1952,3,Spring,20,8.161428571
19074,-2.8,14,5.6,1952,3,Spring,21,8.304347826
19075,2.2,15.7,8.95,1952,3,Spring,22,8.600285714
19076,10.6,11.8,11.2,1952,3,Spring,23,8.850571429
19077,2.4,9,5.7,1952,3,Spring,24,8.711333333
19078,5.6,8.5,7.05,1952,3,Spring,25,8.764952381
19079,5,15.9,10.45,1952,3,Spring,26,8.957142857
19080,9.8,10.7,10.25,1952,3,Spring,27,8.827142857
19081,5.4,14.4,9.9,1952,3,Spring,28,9.147142857
19082,1.4,16.6,9,1952,3,Spring,29,8.644285714
19083,3.6,19.3,11.45,1952,3,Spring,30,8.281428571
19084,7.3,13,13.8,1952,3,Spring,31,8.382857143
19085,9.4,11.6,10.5,1952,4,Spring,1,8.007142857
19086,4.6,10.6,7.6,1952,4,Spring,2,8.404285714
19087,-0.2,16.6,8.2,1952,4,Spring,3,9.16
19088,7.2,17.8,12.5,1952,4,Spring,4,8.701428571
19089,16,22,19,1952,4,Spring,5,8.977142857
19090,7,22.8,14.9,1952,4,Spring,6,8.66
19091,15.4,21.4,18.4,1952,4,Spring,7,7.991428571
19092,13.8,17.6,22.6,1952,4,Spring,8,8.235714286
19093,15.4,20.5,25.65,1952,4,Spring,9,7.831428571
19094,21.8,22.9,22.35,1952,4,Spring,10,8.055238095
19095,17,25.4,21.2,1952,4,Spring,11,8.167619048
19096,16.4,21.8,27.3,1952,4,Spring,12,8.148571429
19097,12.8,18.5,22.05,1952,4,Spring,13,7.767142857
19098,11.6,14.1,18.65,1952,4,Spring,14,8.902857143
19099,11.4,16.6,19.7,1952,4,Spring,15,7.607142857
19100,13.8,18,15.9,1952,4,Spring,16,7.515714286
19101,12,25.1,18.55,1952,4,Spring,17,8.012857143
19102,18.6,20.8,19.7,1952,4,Spring,18,8.143571429
19103,9.2,20.2,14.7,1952,4,Spring,19,8.43
19104,10.2,17.4,18.9,1952,4,Spring,20,8.127619048
19105,19,21.6,20.3,1952,4,Spring,21,8.24452381
19106,13.6,18.2,15.9,1952,4,Spring,22,7.834285714
19107,10.4,18.7,14.55,1952,4,Spring,23,7.852857143
19108,15.8,16.9,16.35,1952,4,Spring,24,7.374285714
19109,8.9,11.9,14.85,1952,4,Spring,25,8.05952381
19110,10.8,14.5,12.65,1952,4,Spring,26,8.606190476
19111,3.4,21,12.2,1952,4,Spring,27,8.145714286
19112,8.2,24,16.1,1952,4,Spring,28,7.647619048
19113,13.5,17.4,22.2,1952,4,Spring,29,7.451666667
19114,25.4,26.2,25.8,1952,4,Spring,30,7.099285714
19115,13.4,25.5,19.45,1952,5,Spring,1,7.288095238
19116,13.4,25.3,19.35,1952,5,Spring,2,7.721904762
19117,25.2,26.2,25.7,1952,5,Spring,3,7.124285714
19118,15.5,20,25.5,1952,5,Spring,4,6.754285714
19119,9.7,18.6,19,1952,5,Spring,5,8.164285714
19120,11.2,25.4,18.3,1952,5,Spring,6,7.681428571
19121,23,24.1,23.55,1952,5,Spring,7,7.175845411
19122,18.6,22,20.3,1952,5,Spring,8,7.470952381
19123,9.8,24.8,17.3,1952,5,Spring,9,7.977619048
19124,14.6,17.6,23.4,1952,5,Spring,10,6.956666667
19125,19.6,23.3,21.45,1952,5,Spring,11,7.7
19126,12,27,19.5,1952,5,Spring,12,6.628571429
19127,18.8,25.4,22.1,1952,5,Spring,13,8.33
19128,22,27.3,24.65,1952,5,Spring,14,7.751428571
19129,19.6,23.8,21.7,1952,5,Spring,15,7.28
19130,11.8,26.5,19.15,1952,5,Spring,16,8.567142857
19131,18.6,29.6,24.1,1952,5,Spring,17,8.028571429
19132,28,28.3,28.15,1952,5,Spring,18,7.065714286
19133,18.1,25.8,31,1952,5,Spring,19,7.520289855
19134,18.9,23.1,30.45,1952,5,Spring,20,8.611428571
19135,15.6,24.6,27.9,1952,5,Spring,21,7.625714286
19136,13.5,26.8,26.9,1952,5,Spring,22,8.752857143
19137,15.5,27.1,29.05,1952,5,Spring,23,7.710869565
19138,11.5,22.6,22.8,1952,5,Spring,24,8.188405797
19139,15,24.2,19.6,1952,5,Spring,25,8.280434783
19140,19.6,22.8,21.2,1952,5,Spring,26,8.017391304
19141,14.8,18.1,23.85,1952,5,Spring,27,8.757971014
19142,14.8,25.4,27.5,1952,5,Spring,28,8.714285714
19143,25,28.9,26.95,1952,5,Spring,29,8.458571429
19144,19,28.8,33.4,1952,5,Spring,30,8.504347826
19145,13.8,24,25.8,1952,5,Spring,31,8.597142857
19146,14.4,22.4,25.6,1952,6,Summer,1,8.68
19147,13.2,22.9,24.65,1952,6,Summer,2,8.31
19148,23.8,26.3,25.05,1952,6,Summer,3,8.307142857
19149,16.5,28.5,30.75,1952,6,Summer,4,9.732857143
19150,16.2,28.5,30.45,1952,6,Summer,5,8.598571429
19151,15.8,30.9,31.25,1952,6,Summer,6,8.823333333
19152,15.9,31.2,31.5,1952,6,Summer,7,8.756190476
19153,15.4,19.8,25.3,1952,6,Summer,8,8.952857143
19154,16.6,21.9,27.55,1952,6,Summer,9,9.139047619
19155,18.5,27.3,32.15,1952,6,Summer,10,7.814285714
19156,15.1,28.6,29.4,1952,6,Summer,11,8.541428571
19157,14.2,24.4,26.4,1952,6,Summer,12,8.997142857
19158,24.4,30.4,27.4,1952,6,Summer,13,8.622857143
19159,16.8,23.8,28.7,1952,6,Summer,14,9.07047619
19160,16.4,28.3,30.55,1952,6,Summer,15,7.906763285
19161,17.1,24.9,29.55,1952,6,Summer,16,8.828843537
19162,27.8,31.4,29.6,1952,6,Summer,17,9.370544218
19163,19.5,25.2,32.1,1952,6,Summer,18,8.721292517
19164,19.9,29.7,34.75,1952,6,Summer,19,8.517755102
19165,19,24.7,31.35,1952,6,Summer,20,8.939130435
19166,17.4,29,31.9,1952,6,Summer,21,8.53115942
19167,16,28.8,30.4,1952,6,Summer,22,8.207142857
19168,17.7,23.3,29.35,1952,6,Summer,23,8.447142857
19169,19.3,26.4,32.5,1952,6,Summer,24,8.9
19170,16.8,27.8,30.7,1952,6,Summer,25,7.804285714
19171,20.6,27.5,34.35,1952,6,Summer,26,8.715942029
19172,20.8,29.4,35.5,1952,6,Summer,27,8.146376812
19173,18.4,31.8,34.3,1952,6,Summer,28,8.424637681
19174,21.3,28.3,35.45,1952,6,Summer,29,8.11
19175,24.2,29.6,39,1952,6,Summer,30,7.755714286
19176,23.7,26.1,36.75,1952,7,Summer,1,7.955714286
19177,19.7,23.8,31.6,1952,7,Summer,2,7.931428571
19178,19.6,27.1,33.15,1952,7,Summer,3,8.404285714
19179,17.5,28.3,31.65,1952,7,Summer,4,8.564285714
19180,17,27.9,30.95,1952,7,Summer,5,7.677142857
19181,16.3,29.8,31.2,1952,7,Summer,6,8.55
19182,17.2,28.8,31.6,1952,7,Summer,7,8.802857143
19183,18.5,29.4,33.2,1952,7,Summer,8,8.312857143
19184,22.3,28.6,36.6,1952,7,Summer,9,8.307142857
19185,21.3,27.8,35.2,1952,7,Summer,10,8.177142857
19186,21.5,27.7,35.35,1952,7,Summer,11,8.411428571
19187,21.8,27,35.3,1952,7,Summer,12,8.218571429
19188,20.3,31,35.8,1952,7,Summer,13,8.367142857
19189,23.1,28.6,37.4,1952,7,Summer,14,8.625714286
19190,24.4,33,40.9,1952,7,Summer,15,8.934285714
19191,22.9,33.6,39.7,1952,7,Summer,16,9.266666667
19192,22.3,33.9,39.25,1952,7,Summer,17,8.745714286
19193,23.4,32,39.4,1952,7,Summer,18,8.962318841
19194,23.1,27.2,36.7,1952,7,Summer,19,9.206190476
19195,20.5,30.7,35.85,1952,7,Summer,20,9.190952381
19196,20.6,32.5,36.85,1952,7,Summer,21,9.594285714
19197,21.5,32.8,37.9,1952,7,Summer,22,9.975714286
19198,19.9,34.1,36.95,1952,7,Summer,23,9.672857143
19199,20.6,35.2,38.2,1952,7,Summer,24,9.497142857
19200,21.9,34.6,39.2,1952,7,Summer,25,9.613235294
19201,23.7,34.6,41,1952,7,Summer,26,9.8
19202,23.3,34.2,40.4,1952,7,Summer,27,9.931428571
19203,23.4,34.2,40.5,1952,7,Summer,28,9.763768116
19204,22.8,27.4,36.5,1952,7,Summer,29,9.919117647
19205,22.5,27.6,36.3,1952,7,Summer,30,9.889705882
19206,21.9,31.5,37.65,1952,7,Summer,31,10.07058824
19207,24,33.6,40.8,1952,8,Summer,1,9.991304348
19208,24.9,35.8,42.8,1952,8,Summer,2,10.13333333
19209,25.3,36,43.3,1952,8,Summer,3,9.855072464
19210,25.7,35.1,43.25,1952,8,Summer,4,10.08405797
19211,23,30.2,38.1,1952,8,Summer,5,10.39565217
19212,23,31.6,38.8,1952,8,Summer,6,9.932857143
19213,21.5,33.7,38.35,1952,8,Summer,7,9.965714286
19214,23.9,32.3,40.05,1952,8,Summer,8,10.02428571
19215,22.6,34.2,39.7,1952,8,Summer,9,9.987142857
19216,21.6,34.7,38.95,1952,8,Summer,10,10.07857143
19217,20,31.6,35.8,1952,8,Summer,11,10.03913043
19218,19,33.8,35.9,1952,8,Summer,12,9.862318841
19219,21.5,33,38,1952,8,Summer,13,10.09710145
19220,22,33.2,38.6,1952,8,Summer,14,9.256521739
19221,24,33,40.5,1952,8,Summer,15,9.52173913
19222,25.2,32.6,41.5,1952,8,Summer,16,9.47173913
19223,23.9,33.9,40.85,1952,8,Summer,17,9.21884058
19224,22.7,35,40.2,1952,8,Summer,18,9.276086957
19225,25.5,34.8,42.9,1952,8,Summer,19,9.827536232
19226,24.6,32.1,40.65,1952,8,Summer,20,9.254411765
19227,21,33.5,37.75,1952,8,Summer,21,9.194117647
19228,19.7,34,36.7,1952,8,Summer,22,9.427536232
19229,24.5,33.3,41.15,1952,8,Summer,23,9.47826087
19230,22.6,35.1,40.15,1952,8,Summer,24,9.81863354
19231,23,35,40.5,1952,8,Summer,25,9.478944099
19232,22.6,34.3,39.75,1952,8,Summer,26,9.424968944
19233,22.1,34.8,39.5,1952,8,Summer,27,9.506805293
19234,22.3,35.4,40,1952,8,Summer,28,8.943352237
19235,22.2,34.7,39.55,1952,8,Summer,29,9.320478891
19236,22.8,35.4,40.5,1952,8,Summer,30,9.22621118
19237,23.1,34.8,40.5,1952,8,Summer,31,9.550807453
19238,23.8,33.4,40.5,1952,9,Fall,1,8.993236715
19239,23.8,31.2,39.4,1952,9,Fall,2,9.403864734
19240,21.5,33.3,38.15,1952,9,Fall,3,9.042028986
19241,22.2,33.4,38.9,1952,9,Fall,4,9.960869565
19242,21.3,33.6,38.1,1952,9,Fall,5,9.668115942
19243,19.5,29.4,34.2,1952,9,Fall,6,9.095652174
19244,19.6,31.5,35.35,1952,9,Fall,7,8.869117647
19245,21.4,27.4,35.1,1952,9,Fall,8,9.52173913
19246,21.5,25,34,1952,9,Fall,9,8.866666667
19247,20,30.9,35.45,1952,9,Fall,10,9.413043478
19248,22.3,30.6,37.6,1952,9,Fall,11,9.456521739
19249,24.7,33.2,41.3,1952,9,Fall,12,8.808823529
19250,21.9,28.1,35.95,1952,9,Fall,13,8.514492754
19251,21.3,25.4,34,1952,9,Fall,14,8.713043478
19252,21.3,24.9,33.75,1952,9,Fall,15,8.817391304
19253,19.1,26.8,32.5,1952,9,Fall,16,8.710144928
19254,17.3,31.3,32.95,1952,9,Fall,17,8.58115942
19255,28.2,29.4,28.8,1952,9,Fall,18,8.662318841
19256,16.8,21.4,27.5,1952,9,Fall,19,8.923188406
19257,16.5,26.4,29.7,1952,9,Fall,20,8.904347826
19258,17.2,30.3,32.35,1952,9,Fall,21,9.829951691
19259,15.1,26.9,28.55,1952,9,Fall,22,8.839613527
19260,25.6,27.9,26.75,1952,9,Fall,23,8.997101449
19261,26,29,27.5,1952,9,Fall,24,8.456521739
19262,18.1,29.8,33,1952,9,Fall,25,8.592753623
19263,20.3,28,34.3,1952,9,Fall,26,8.35942029
19264,18.4,28.6,32.7,1952,9,Fall,27,8.362318841
19265,18.7,21.7,29.55,1952,9,Fall,28,7.798550725
19266,15.1,25.1,27.65,1952,9,Fall,29,8.450724638
19267,23,25.9,24.45,1952,9,Fall,30,7.464705882
19268,25.6,26,25.8,1953,10,Fall,1,8.579689441
19269,24.2,27.5,25.85,1953,10,Fall,2,8.377142857
19270,27.2,27.8,27.5,1953,10,Fall,3,8.962857143
19271,12.7,24.4,24.9,1953,10,Fall,4,8.557619048
19272,20.8,23.7,22.25,1953,10,Fall,5,8.035238095
19273,13.7,23.4,25.4,1953,10,Fall,6,8.3
19274,15,20,25,1953,10,Fall,7,7.863768116
19275,17.8,27.3,31.45,1953,10,Fall,8,7.625714286
19276,16.4,25.6,29.2,1953,10,Fall,9,7.878571429
19277,26,26.2,26.1,1953,10,Fall,10,8.094285714
19278,13.8,20,23.8,1953,10,Fall,11,7.857142857
19279,11.1,21.9,22.05,1953,10,Fall,12,8.017142857
19280,14.8,23.1,18.95,1953,10,Fall,13,7.504761905
19281,21,26.8,23.9,1953,10,Fall,14,7.598095238
19282,17.8,23.4,29.5,1953,10,Fall,15,7.798571429
19283,13,22.5,24.25,1953,10,Fall,16,7.247142857
19284,16.8,23,19.9,1953,10,Fall,17,6.987142857
19285,16.8,23.2,20,1953,10,Fall,18,7.355714286
19286,18.4,25.7,22.05,1953,10,Fall,19,6.795714286
19287,19.8,24.8,22.3,1953,10,Fall,20,7.037142857
19288,18.4,24.6,21.5,1953,10,Fall,21,6.915714286
19289,12.6,22,23.6,1953,10,Fall,22,6.308571429
19290,19.2,19.3,19.25,1953,10,Fall,23,7.28
19291,20,21.7,20.85,1953,10,Fall,24,6.244285714
19292,19.6,19.7,19.65,1953,10,Fall,25,6.935714286
19293,15.2,18.3,16.75,1953,10,Fall,26,6.545714286
19294,9.8,16.6,18.1,1953,10,Fall,27,7.63
19295,13.6,17.8,22.5,1953,10,Fall,28,7.122857143
19296,20.2,21.8,21,1953,10,Fall,29,6.258571429
19297,14.6,19.3,16.95,1953,10,Fall,30,7.232857143
19298,16,19.2,17.6,1953,10,Fall,31,7.097142857
19299,13,16.1,14.55,1953,11,Fall,1,6.987142857
19300,5.8,21,13.4,1953,11,Fall,2,6.44
19301,11.4,21.9,16.65,1953,11,Fall,3,6.972857143
19302,24,24,24,1953,11,Fall,4,6.971428571
19303,14.8,17.3,23.45,1953,11,Fall,5,6.642857143
19304,12.2,22.1,23.25,1953,11,Fall,6,6.386428571
19305,14.2,21.3,17.75,1953,11,Fall,7,7.005797101
19306,15.6,19.7,17.65,1953,11,Fall,8,6.942857143
19307,10.4,20.4,15.4,1953,11,Fall,9,7.057142857
19308,8.8,21.8,15.3,1953,11,Fall,10,6.95
19309,10.2,23.7,16.95,1953,11,Fall,11,6.312857143
19310,12.4,18.7,21.75,1953,11,Fall,12,6.725714286
19311,10.2,11.3,10.75,1953,11,Fall,13,6.902857143
19312,3.8,11,7.4,1953,11,Fall,14,6.322857143
19313,8.5,15.1,16.05,1953,11,Fall,15,6.711428571
19314,20.4,21,20.7,1953,11,Fall,16,7.037142857
19315,16.2,20,18.1,1953,11,Fall,17,6.002857143
19316,9.4,19.8,14.6,1953,11,Fall,18,7.723571429
19317,8.2,16.6,12.4,1953,11,Fall,19,6.722142857
19318,5.6,14.8,10.2,1953,11,Fall,20,7.304285714
19319,7.8,15,15.3,1953,11,Fall,21,7.594285714
19320,11.6,16.5,14.05,1953,11,Fall,22,6.818571429
19321,9.4,19.2,14.3,1953,11,Fall,23,8.162857143
19322,10.3,15.2,17.9,1953,11,Fall,24,6.931428571
19323,10.7,20.9,21.15,1953,11,Fall,25,6.509178744
19324,14.2,18.6,16.4,1953,11,Fall,26,6.496666667
19325,11.6,19.1,15.35,1953,11,Fall,27,6.505714286
19326,13.5,17.3,22.15,1953,11,Fall,28,7.869565217
19327,18.2,19.4,18.8,1953,11,Fall,29,7.495714286
19328,12.6,20.9,16.75,1953,11,Fall,30,6.874285714
19329,13,17.8,15.4,1953,0,Winter,1,7.650714286
19330,16.8,17.5,17.15,1953,0,Winter,2,7.716666667
19331,2.2,10.6,6.4,1953,0,Winter,3,7.607261905
19332,-2.4,9.5,3.55,1953,0,Winter,4,8.027142857
19333,0.4,10,5.2,1953,0,Winter,5,7.510714286
19334,-6.2,11.6,2.7,1953,0,Winter,6,7.694285714
19335,-4.6,12.3,3.85,1953,0,Winter,7,8.123095238
19336,-2.2,8.7,3.25,1953,0,Winter,8,7.993333333
19337,8.6,9.7,9.15,1953,0,Winter,9,6.885714286
19338,8,11.4,9.7,1953,0,Winter,10,7.841428571
19339,3.6,11.4,7.5,1953,0,Winter,11,8.216071429
19340,-1.6,14,6.2,1953,0,Winter,12,8.303571429
19341,-0.4,15.4,7.5,1953,0,Winter,13,7.970357143
19342,0.2,15.2,7.7,1953,0,Winter,14,8.032857143
19343,12,16.6,14.3,1953,0,Winter,15,7.575952381
19344,9.5,12.8,15.9,1953,0,Winter,16,8.590952381
19345,10.2,14.2,12.2,1953,0,Winter,17,7.904095238
19346,3,11.4,7.2,1953,0,Winter,18,7.733428571
19347,-0.6,12.9,6.15,1953,0,Winter,19,7.352285714
19348,2,14,8,1953,0,Winter,20,7.252571429
19349,5.2,10.2,7.7,1953,0,Winter,21,7.77
19350,-0.6,8.7,4.05,1953,0,Winter,22,8.355714286
19351,3.2,11,7.1,1953,0,Winter,23,7.751008403
19352,-0.6,11.3,5.35,1953,0,Winter,24,8.537731092
19353,0.2,11.7,5.95,1953,0,Winter,25,7.965882353
19354,-3.2,6.7,1.75,1953,0,Winter,26,6.894033613
19355,-5.4,9.8,2.2,1953,0,Winter,27,7.66789916
19356,-0.8,8.1,3.65,1953,0,Winter,28,8.098907563
19357,-4.6,9.8,2.6,1953,0,Winter,29,8.309201681
19358,-8,10.3,1.15,1953,0,Winter,30,8.932352941
19359,1.6,10.1,5.85,1953,0,Winter,31,8.251932773
19360,-2.2,10.7,4.25,1953,1,Winter,1,8.150787075
19361,1.6,5.5,3.55,1953,1,Winter,2,7.805302403
19362,-6,9.3,1.65,1953,1,Winter,3,8.726014913
19363,-1.8,6,2.1,1953,1,Winter,4,8.386164043
19364,-3.2,6.5,1.65,1953,1,Winter,5,7.846313173
19365,2.2,7.6,4.9,1953,1,Winter,6,8.267025684
19366,-1.6,6.5,2.45,1953,1,Winter,7,8.237033969
19367,1.4,7.4,4.4,1953,1,Winter,8,8.278403756
19368,-5.6,9.8,2.1,1953,1,Winter,9,9.126525822
19369,-4.6,9,2.2,1953,1,Winter,10,8.41971831
19370,-1.2,14.4,6.6,1953,1,Winter,11,7.898571429
19371,4.6,10.5,7.55,1953,1,Winter,12,7.697652582
19372,0.2,4.7,2.45,1953,1,Winter,13,8.450704225
19373,-4.6,4.9,0.15,1953,1,Winter,14,7.929577465
19374,-5.8,3.6,-1.1,1953,1,Winter,15,8.094366197
19375,-6.8,8.3,0.75,1953,1,Winter,16,8.770422535
19376,-6.6,7.9,0.65,1953,1,Winter,17,9.109859155
19377,-2,10.5,4.25,1953,1,Winter,18,8.858215962
19378,-1,10.3,4.65,1953,1,Winter,19,8.243661972
19379,-8.6,11.2,1.3,1953,1,Winter,20,8.899061033
19380,0.8,9,4.9,1953,1,Winter,21,9.01971831
19381,-1.8,8.5,3.35,1953,1,Winter,22,8.009859155
19382,2,4.7,3.35,1953,1,Winter,23,8.279285714
19383,0.2,7.5,3.85,1953,1,Winter,24,7.936619718
19384,-3.6,10.8,3.6,1953,1,Winter,25,8.921126761
19385,2.6,9.4,6,1953,1,Winter,26,9.190140845
19386,6.6,6.7,6.65,1953,1,Winter,27,9.432394366
19387,-7.2,5.9,-0.65,1953,1,Winter,28,9.373239437
19388,-2.4,6,1.8,1953,1,Winter,29,8.314084507
19389,-7.2,7,-0.1,1953,1,Winter,30,8.247887324
19390,-6,5.9,-0.05,1953,1,Winter,31,9.207042254
19391,-4.8,4.9,0.05,1953,2,Winter,1,8.869014085
19392,-7,6.2,-0.4,1953,2,Winter,2,9.066197183
19393,-2.8,7.4,2.3,1953,2,Winter,3,8.992957746
19394,-2.8,4.7,0.95,1953,2,Winter,4,9.276056338
19395,0.8,8.4,4.6,1953,2,Winter,5,8.654929577
19396,-6.4,6.6,0.1,1953,2,Winter,6,9.264788732
19397,-0.8,10.1,4.65,1953,2,Winter,7,9.285915493
19398,-7,7.3,0.15,1953,2,Winter,8,9.426760563
19399,-6.8,8.7,0.95,1953,2,Winter,9,8.411267606
19400,1.2,10.8,6,1953,2,Winter,10,8.428873239
19401,6.6,15.4,11,1953,2,Winter,11,8.484976526
19402,2.8,10.7,6.75,1953,2,Winter,12,9.279107981
19403,5.4,10.2,10.5,1953,2,Winter,13,8.835714286
19404,4.4,9.8,7.1,1953,2,Winter,14,8.925714286
19405,7,12.2,9.6,1953,2,Winter,15,8.955
19406,-3.4,6.3,1.45,1953,2,Winter,16,8.634285714
19407,-1.4,7.4,3,1953,2,Winter,17,8.095714286
19408,-0.8,6.2,2.7,1953,2,Winter,18,8.346428571
19409,-7,7,0,1953,2,Winter,19,9.115714286
19410,-0.6,8,3.7,1953,2,Winter,20,9.371428571
19411,-0.8,1.7,0.45,1953,2,Winter,21,9.12
19412,-1,5.7,2.35,1953,2,Winter,22,8.567142857
19413,-8.4,6.3,-1.05,1953,2,Winter,23,9.934285714
19414,-0.4,10.2,4.9,1953,2,Winter,24,8.682857143
19415,5.1,9.1,9.65,1953,2,Winter,25,8.747142857
19416,12,12.5,12.25,1953,2,Winter,26,8.047142857
19417,-2.4,14.2,5.9,1953,2,Winter,27,9.388571429
19418,0,18,9,1953,2,Winter,28,9.584285714
19419,11.2,15.8,13.5,1953,3,Spring,1,8.552857143
19420,9.9,15,17.4,1953,3,Spring,2,9.41
19421,13.8,13.8,13.8,1953,3,Spring,3,9.347142857
19422,1.8,11.2,6.5,1953,3,Spring,4,9.165217391
19423,6,8.5,7.25,1953,3,Spring,5,8.380714286
19424,1,13,7,1953,3,Spring,6,8.968115942
19425,-0.8,19.4,9.3,1953,3,Spring,7,8.909285714
19426,8.6,12.9,10.75,1953,3,Spring,8,8.5
19427,-2.6,15.9,6.65,1953,3,Spring,9,9.597142857
19428,0.2,19.2,9.7,1953,3,Spring,10,8.022857143
19429,15.4,18,16.7,1953,3,Spring,11,8.770714286
19430,7,12.5,13.25,1953,3,Spring,12,9.417142857
19431,2.4,12.1,7.25,1953,3,Spring,13,9.189285714
19432,4.4,13.6,9,1953,3,Spring,14,9.365714286
19433,7.4,12.4,9.9,1953,3,Spring,15,8.930714286
19434,6,9.6,10.8,1953,3,Spring,16,8.748571429
19435,6.8,13,9.9,1953,3,Spring,17,8.150714286
19436,-3,16.8,6.9,1953,3,Spring,18,9.807142857
19437,4.4,19.6,12,1953,3,Spring,19,9.042857143
19438,9,15.2,16.6,1953,3,Spring,20,8.161428571
19439,8.6,13.7,15.45,1953,3,Spring,21,8.304347826
19440,5.4,18.2,11.8,1953,3,Spring,22,8.600285714
19441,11,14,12.5,1953,3,Spring,23,8.850571429
19442,5.6,19.2,12.4,1953,3,Spring,24,8.711333333
19443,15.6,18.3,16.95,1953,3,Spring,25,8.764952381
19444,9,12.1,10.55,1953,3,Spring,26,8.957142857
19445,8.6,11.4,10,1953,3,Spring,27,8.827142857
19446,9.8,10.4,10.1,1953,3,Spring,28,9.147142857
19447,7.2,10.2,8.7,1953,3,Spring,29,8.644285714
19448,6.2,11.3,8.75,1953,3,Spring,30,8.281428571
19449,2.4,11.3,6.85,1953,3,Spring,31,8.382857143
19450,4,15.1,9.55,1953,4,Spring,1,8.007142857
19451,5.2,17.6,11.4,1953,4,Spring,2,8.404285714
19452,15,15.9,15.45,1953,4,Spring,3,9.16
19453,5.8,17.6,11.7,1953,4,Spring,4,8.701428571
19454,7.2,16.6,11.9,1953,4,Spring,5,8.977142857
19455,6.1,11.1,11.65,1953,4,Spring,6,8.66
19456,6.4,14.3,10.35,1953,4,Spring,7,7.991428571
19457,4.8,20.5,12.65,1953,4,Spring,8,8.235714286
19458,8,21.2,14.6,1953,4,Spring,9,7.831428571
19459,11.5,19.3,21.15,1953,4,Spring,10,8.055238095
19460,12.5,19.4,22.2,1953,4,Spring,11,8.167619048
19461,7.3,14.4,14.5,1953,4,Spring,12,8.148571429
19462,2.4,14.9,8.65,1953,4,Spring,13,7.767142857
19463,5.8,19,12.4,1953,4,Spring,14,8.902857143
19464,2.8,15.6,9.2,1953,4,Spring,15,7.607142857
19465,8.8,17.4,17.5,1953,4,Spring,16,7.515714286
19466,4,14.8,9.4,1953,4,Spring,17,8.012857143
19467,1.4,16.6,9,1953,4,Spring,18,8.143571429
19468,10.2,18.8,14.5,1953,4,Spring,19,8.43
19469,6,20.8,13.4,1953,4,Spring,20,8.127619048
19470,15.2,17.8,16.5,1953,4,Spring,21,8.24452381
19471,6.4,17.6,12,1953,4,Spring,22,7.834285714
19472,1.8,18.6,10.2,1953,4,Spring,23,7.852857143
19473,6.2,19.3,12.75,1953,4,Spring,24,7.374285714
19474,3.6,21.2,12.4,1953,4,Spring,25,8.05952381
19475,8.6,25,16.8,1953,4,Spring,26,8.606190476
19476,21.6,24.6,23.1,1953,4,Spring,27,8.145714286
19477,19.4,27.4,23.4,1953,4,Spring,28,7.647619048
19478,24,25.6,24.8,1953,4,Spring,29,7.451666667
19479,16.6,18.2,25.7,1953,4,Spring,30,7.099285714
19480,16.6,17.7,17.15,1953,5,Spring,1,7.288095238
19481,15.8,21.4,18.6,1953,5,Spring,2,7.721904762
19482,13.6,21.5,17.55,1953,5,Spring,3,7.124285714
19483,12.6,21.6,17.1,1953,5,Spring,4,6.754285714
19484,11.7,20.4,21.9,1953,5,Spring,5,8.164285714
19485,12.6,22.8,24,1953,5,Spring,6,7.681428571
19486,13.5,16.7,21.85,1953,5,Spring,7,7.175845411
19487,13,22,24,1953,5,Spring,8,7.470952381
19488,13,23.7,24.85,1953,5,Spring,9,7.977619048
19489,18.8,26,22.4,1953,5,Spring,10,6.956666667
19490,28,28.3,28.15,1953,5,Spring,11,7.7
19491,16.3,18.9,25.75,1953,5,Spring,12,6.628571429
19492,16.8,24.1,28.85,1953,5,Spring,13,8.33
19493,15.3,19.8,25.2,1953,5,Spring,14,7.751428571
19494,17.6,23.7,20.65,1953,5,Spring,15,7.28
19495,18.6,24.8,21.7,1953,5,Spring,16,8.567142857
19496,17.2,25.6,21.4,1953,5,Spring,17,8.028571429
19497,23.4,26.2,24.8,1953,5,Spring,18,7.065714286
19498,21.8,27.2,24.5,1953,5,Spring,19,7.520289855
19499,14.1,27.6,27.9,1953,5,Spring,20,8.611428571
19500,26.8,30,28.4,1953,5,Spring,21,7.625714286
19501,17.5,25.3,30.15,1953,5,Spring,22,8.752857143
19502,16.1,18.5,25.35,1953,5,Spring,23,7.710869565
19503,16.4,27.2,30,1953,5,Spring,24,8.188405797
19504,18.8,28.2,23.5,1953,5,Spring,25,8.280434783
19505,24,28.6,26.3,1953,5,Spring,26,8.017391304
19506,21.4,26.3,23.85,1953,5,Spring,27,8.757971014
19507,14.4,24.8,26.8,1953,5,Spring,28,8.714285714
19508,16.8,26.5,30.05,1953,5,Spring,29,8.458571429
19509,14.9,24.5,27.15,1953,5,Spring,30,8.504347826
19510,11.6,21.2,22.2,1953,5,Spring,31,8.597142857
19511,15.5,21.3,26.15,1953,6,Summer,1,8.68
19512,17.3,21.7,28.15,1953,6,Summer,2,8.31
19513,16.9,27.9,30.85,1953,6,Summer,3,8.307142857
19514,15.6,26.5,28.85,1953,6,Summer,4,9.732857143
19515,18.5,24.6,30.8,1953,6,Summer,5,8.598571429
