"station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","PresslevHp","Precmm","TotClOct","lowClOct","VisKm","WindkmhGust","PreselevHp","SunD1h","SnowDepcm"
47112,2021-05-13,20.8,26.3,15.7,10.6,53.7,"WNW",7.2,1011.2,0,0.2,NA,12.3,NA,NA,NA,NA
47112,2021-05-12,20.6,24.6,16.6,-0.1,25.3,"SSE",10.8,1012.2,0,5.6,2.6,20,NA,NA,NA,NA
47112,2021-05-11,15.1,24.2,11.4,4.9,53,"ESE",10.4,1013.2,0,5.4,2.6,20,NA,NA,NA,NA
47112,2021-05-10,13.2,20.3,11,7,70,"SSW",10.4,1012.4,NA,5.2,5,16.5,NA,NA,NA,NA
47112,2021-05-09,14.6,19.1,10.9,5,57.3,"WNW",15.3,1007.2,0,0.9,NA,14.2,NA,NA,NA,NA
47112,2021-05-08,12.9,17.9,10.1,5.8,63.8,"SSW",17.1,1005.6,0,0.2,NA,3.6,NA,NA,NA,NA
47112,2021-05-07,16,20.2,14.1,2.7,44,"SSW",18,1008,0,4.6,4.3,13.9,NA,NA,NA,NA
47112,2021-05-06,13.7,19.1,10,2.1,46.8,"SSW",14,1016.5,0,1.6,0,17.5,NA,NA,NA,NA
47112,2021-05-05,13.6,17,10.3,10,81.8,"WNW",12.2,1008.4,NA,5.4,6.8,11.2,NA,NA,NA,NA
47112,2021-05-04,13.4,17.4,11.5,6.4,64.9,"S",9,1013.4,10,7.1,3.9,14.3,NA,NA,NA,NA
47112,2021-05-03,12.4,17.2,9.1,4.7,63.7,"WSW",9.9,1018.8,0,1,0,14,NA,NA,NA,NA
47112,2021-05-02,10.7,16.3,7.7,5.4,71.7,"NNW",13.5,1012.8,0,4.1,3.6,19.5,NA,NA,NA,NA
47112,2021-05-01,10.8,12.7,9.4,6,73.1,"WNW",13.1,1005.7,0,7.4,4.5,15,NA,NA,NA,NA
47112,2021-04-30,12.2,18.7,8.7,7,75.5,"WSW",10.8,1003.2,NA,7.2,6.1,12.2,NA,NA,NA,NA
47112,2021-04-29,13.6,18.7,11.2,4.7,57.7,"NE",7.7,1010,0,5.1,5.7,8.9,NA,NA,NA,NA
47112,2021-04-28,12.5,15.1,9.8,9.2,82.1,"WSW",11.3,1016.8,NA,7.8,4.9,8.5,NA,NA,NA,NA
47112,2021-04-27,14.1,19.1,11.9,6.4,61.3,"W",7.7,1019.4,0,6,3.5,18.9,NA,NA,NA,NA
47112,2021-04-26,16.9,21.9,12.7,4.9,46.6,"S",12.6,1020.3,0,3.1,4,19.6,NA,NA,NA,NA
47112,2021-04-25,16.5,21.9,12.2,7.1,57.2,"ENE",9.5,1019,0,1.5,3.5,19.1,NA,NA,NA,NA
47112,2021-04-24,18.7,22.3,16.2,2.9,35.8,"NE",13.1,1019.8,0,7.8,NA,20,NA,NA,NA,NA
47112,2021-04-23,19.2,24.1,16.6,4.2,38.6,"ENE",14.9,1018.3,0,7.9,5.4,14.5,NA,NA,NA,NA
47112,2021-04-22,19.1,24.8,14.5,3.1,35.4,"SW",7.2,1019.6,0,6.8,4.9,8.9,NA,NA,NA,NA
47112,2021-04-21,14.5,24.2,10.4,6.2,60.7,"NNW",6.3,1021.7,0,4.4,0,10.4,NA,NA,NA,NA
47112,2021-04-20,12.2,18.1,8.8,4.8,63.1,"SW",9.9,1019.6,0,0.4,NA,11.3,NA,NA,NA,NA
47112,2021-04-19,10.2,14.2,6.7,3.5,64.2,"SW",11.7,1016.9,0,0,NA,14.6,NA,NA,NA,NA
47112,2021-04-18,9.3,12.2,6.6,0.3,55,"NW",18.9,1015.6,0,0.4,1,19.9,NA,NA,NA,NA
47112,2021-04-17,9.8,13.2,7.2,0.5,53.9,"WSW",10.8,1015.9,0,3.9,1,12.1,NA,NA,NA,NA
47112,2021-04-16,10.9,14.2,8.4,4.1,64.3,"SSW",12.2,1015.6,0,5.4,2.9,14.1,NA,NA,NA,NA
47112,2021-04-15,9,13.3,6.7,3.6,69.2,"SW",11.7,1019.6,0,2.2,2,11.8,NA,NA,NA,NA
47112,2021-04-14,7.8,11,4.9,-3.3,47.6,"NW",19.8,1018.1,0,0.6,1.3,19.9,NA,NA,NA,NA
47112,2021-04-13,11.2,17.5,9.8,7.4,79.6,"W",17.6,1010.8,NA,5.9,6,10.3,NA,NA,NA,NA
47112,2021-04-12,15,19.2,11.7,1.8,44.1,"SSE",10.8,1023.1,2,6.9,4.5,16.1,NA,NA,NA,NA
47112,2021-04-11,12.1,18.8,8.2,2.8,56.3,"NW",8.6,1030.6,0,0.8,NA,14.4,NA,NA,NA,NA
47112,2021-04-10,12.6,17.5,8.2,-0.7,41.3,"S",12.6,1028.6,0,0,NA,19.6,NA,NA,NA,NA
47112,2021-04-09,12.2,16.6,7.5,-2.8,36.3,"NNW",14,1021.7,0,0.4,0,19.8,NA,NA,NA,NA
47112,2021-04-08,12.3,16.7,8.2,-2.1,38,"NNW",12.2,1018.4,0,0,NA,19.5,NA,NA,NA,NA
47112,2021-04-07,11.7,16.6,7.8,3.7,60.1,"WSW",10.4,1020.1,0,0,NA,6.9,NA,NA,NA,NA
47112,2021-04-06,11.5,15.8,8.5,1.5,53.7,"W",8.6,1020.9,0,3.2,1.1,18.4,NA,NA,NA,NA
47112,2021-04-05,11.3,15.4,7.6,1.5,53.4,"NNW",10.8,1021.1,0,1.4,4,19.5,NA,NA,NA,NA
47112,2021-04-04,11.5,15.1,9,6.9,76.6,"NNE",17.6,1012.4,NA,6.9,7.4,11.8,NA,NA,NA,NA
47112,2021-04-03,16.7,20.7,13,6.9,58,"ENE",9.9,1014.7,33.6,8,7.2,13,NA,NA,NA,NA
47112,2021-04-02,17.8,23,13.8,-4.7,22.1,"SE",15.8,1018.9,0,6.5,6.4,20,NA,NA,NA,NA
47112,2021-04-01,16,22.6,11.7,-2.6,31.2,"ESE",11.7,1016.1,0,5,0,17.8,NA,NA,NA,NA
47112,2021-03-31,10.7,18.6,6.6,-0.3,49.4,"WNW",5.9,1014.1,0,1.8,0,12.4,NA,NA,NA,NA
47112,2021-03-30,8.5,14.8,4.7,0.5,61.5,"W",6.3,1011.6,0,1.2,0,9.1,NA,NA,NA,NA
47112,2021-03-29,8.4,11,7.3,5.6,82.5,"WSW",12.2,1006.8,0,7.8,6.3,3.4,NA,NA,NA,NA
47112,2021-03-28,9.8,14.1,6.9,8.4,92.6,"SSW",16.2,1002.5,NA,NA,NA,1.9,NA,NA,NA,NA
47112,2021-03-27,13.1,16.5,10.1,1,46,"SE",8.6,1015,7,6.6,3,7.4,NA,NA,NA,NA
47112,2021-03-26,7.6,15.4,4.2,3.8,79.6,"SW",5.4,1022,0,6.2,4.6,2,NA,NA,NA,NA
47112,2021-03-25,10.4,13.7,8.1,5.4,72.3,"WSW",9.9,1020.8,0,2.6,3.7,12.3,NA,NA,NA,NA
47112,2021-03-24,9.3,13.6,6.8,2.2,62.5,"SSW",13.1,1020.1,0,2.6,0,10.3,NA,NA,NA,NA
47112,2021-03-23,6.7,11.5,3.7,1.9,71.8,"SSW",12.6,1020.9,0,0.2,NA,7.8,NA,NA,NA,NA
47112,2021-03-22,5.2,8.4,2.9,-3.6,54.6,"NW",19.4,1019.7,NA,0.9,2.7,18.5,NA,NA,NA,NA
47112,2021-03-21,6.3,8.2,4.6,1.7,74.3,"NW",15.8,1013.5,0,6.2,5,6.1,NA,NA,NA,NA
47112,2021-03-20,11.3,17.6,8.2,3.7,64.4,"SW",8.1,1014.8,3.2,7.6,7,9.6,NA,NA,NA,NA
47112,2021-03-19,11.4,16.9,7.8,1.5,51.9,"SSW",7.2,1019,0,6.4,5.8,11.6,NA,NA,NA,NA
47112,2021-03-18,8.2,14.7,4.5,-0.8,54.3,"W",5.4,1019.8,0,1.8,0,12.5,NA,NA,NA,NA
47112,2021-03-17,6.7,12.6,2.6,-5.4,42.2,"NNW",11.3,1018.7,0,0.4,0,15.8,NA,NA,NA,NA
47112,2021-03-16,9.1,13.5,5.4,-0.9,56,"NW",18.5,1014.8,0,4.5,5,9.4,NA,NA,NA,NA
47112,2021-03-15,7.3,13.5,4.6,2.5,72.8,"SSW",6.8,1018.5,0,5.5,0,2.8,NA,NA,NA,NA
47112,2021-03-14,6.6,12.3,4.3,3.2,82.4,"SW",8.6,1020.6,0,4,5.2,2.9,NA,NA,NA,NA
